filename,fold,target,category,esc10,src_file,take
cross_p7s1_cycle_390.wav,2,0,normal,False,p7s1,390
cross_p7s1_cycle_392.wav,3,0,normal,False,p7s1,392
cross_p7s1_cycle_394.wav,4,0,normal,False,p7s1,394
cross_p7s1_cycle_396.wav,5,0,normal,False,p7s1,396
cross_p7s1_cycle_398.wav,1,0,normal,False,p7s1,398
cross_p7s1_cycle_402.wav,2,0,normal,False,p7s1,402
cross_p7s1_cycle_404.wav,3,0,normal,False,p7s1,404
cross_p7s1_cycle_406.wav,4,0,normal,False,p7s1,406
cross_p7s1_cycle_408.wav,5,0,normal,False,p7s1,408
cross_p7s1_cycle_410.wav,1,0,normal,False,p7s1,410
cross_p7s1_cycle_417.wav,2,0,normal,False,p7s1,417
cross_p7s1_cycle_419.wav,3,0,normal,False,p7s1,419
cross_p7s1_cycle_421.wav,4,0,normal,False,p7s1,421
cross_p7s1_cycle_423.wav,5,0,normal,False,p7s1,423
cross_p7s1_cycle_425.wav,1,0,normal,False,p7s1,425
cross_p7s1_cycle_427.wav,2,0,normal,False,p7s1,427
cross_p7s1_cycle_429.wav,3,0,normal,False,p7s1,429
cross_p7s1_cycle_431.wav,4,0,normal,False,p7s1,431
cross_p7s1_cycle_433.wav,5,0,normal,False,p7s1,433
cross_p7s1_cycle_435.wav,1,0,normal,False,p7s1,435
cross_p7s1_cycle_437.wav,2,0,normal,False,p7s1,437
cross_p7s1_cycle_439.wav,3,0,normal,False,p7s1,439
cross_p7s1_cycle_441.wav,4,0,normal,False,p7s1,441
cross_p7s1_cycle_443.wav,5,0,normal,False,p7s1,443
cross_p7s1_cycle_445.wav,1,0,normal,False,p7s1,445
cross_p7s1_cycle_447.wav,2,0,normal,False,p7s1,447
cross_p7s1_cycle_449.wav,3,0,normal,False,p7s1,449
cross_p7s1_cycle_451.wav,4,0,normal,False,p7s1,451
cross_p7s1_cycle_453.wav,5,0,normal,False,p7s1,453
cross_p7s1_cycle_455.wav,1,0,normal,False,p7s1,455
cross_p7s1_cycle_457.wav,2,0,normal,False,p7s1,457
cross_p7s1_cycle_459.wav,3,0,normal,False,p7s1,459
cross_p7s1_cycle_463.wav,4,0,normal,False,p7s1,463
cross_p7s1_cycle_465.wav,5,0,normal,False,p7s1,465
cross_p7s1_cycle_467.wav,1,0,normal,False,p7s1,467
cross_p7s1_cycle_469.wav,2,0,normal,False,p7s1,469
cross_p7s1_cycle_471.wav,3,0,normal,False,p7s1,471
cross_p7s1_cycle_473.wav,4,0,normal,False,p7s1,473
cross_p7s1_cycle_475.wav,5,0,normal,False,p7s1,475
cross_p7s1_cycle_477.wav,1,0,normal,False,p7s1,477
cross_p7s1_cycle_479.wav,2,0,normal,False,p7s1,479
cross_p7s1_cycle_481.wav,3,0,normal,False,p7s1,481
cross_p7s1_cycle_483.wav,4,0,normal,False,p7s1,483
cross_p7s1_cycle_485.wav,5,0,normal,False,p7s1,485
cross_p7s1_cycle_487.wav,1,0,normal,False,p7s1,487
cross_p7s1_cycle_489.wav,2,0,normal,False,p7s1,489
cross_p7s1_cycle_491.wav,3,0,normal,False,p7s1,491
cross_p7s1_cycle_493.wav,4,0,normal,False,p7s1,493
cross_p7s1_cycle_495.wav,5,0,normal,False,p7s1,495
cross_p7s1_cycle_497.wav,1,0,normal,False,p7s1,497
cross_p7s1_cycle_499.wav,2,0,normal,False,p7s1,499
cross_p7s1_cycle_501.wav,3,0,normal,False,p7s1,501
cross_p7s1_cycle_503.wav,4,0,normal,False,p7s1,503
cross_p7s1_cycle_509.wav,5,0,normal,False,p7s1,509
cross_p7s1_cycle_511.wav,1,0,normal,False,p7s1,511
cross_p7s1_cycle_513.wav,2,0,normal,False,p7s1,513
cross_p7s1_cycle_515.wav,3,0,normal,False,p7s1,515
cross_p7s1_cycle_517.wav,4,0,normal,False,p7s1,517
cross_p7s1_cycle_519.wav,5,0,normal,False,p7s1,519
cross_p7s1_cycle_521.wav,1,0,normal,False,p7s1,521
cross_p7s1_cycle_523.wav,2,0,normal,False,p7s1,523
cross_p7s1_cycle_525.wav,3,0,normal,False,p7s1,525
cross_p7s1_cycle_529.wav,4,0,normal,False,p7s1,529
cross_p7s1_cycle_531.wav,5,0,normal,False,p7s1,531
cross_p7s1_cycle_533.wav,1,0,normal,False,p7s1,533
cross_p7s1_cycle_535.wav,2,0,normal,False,p7s1,535
cross_p7s1_cycle_537.wav,3,0,normal,False,p7s1,537
cross_p7s1_cycle_539.wav,4,0,normal,False,p7s1,539
cross_p7s1_cycle_541.wav,5,0,normal,False,p7s1,541
cross_p7s1_cycle_543.wav,1,0,normal,False,p7s1,543
cross_p7s1_cycle_545.wav,2,0,normal,False,p7s1,545
cross_p7s1_cycle_547.wav,3,0,normal,False,p7s1,547
cross_p7s1_cycle_549.wav,4,0,normal,False,p7s1,549
cross_p7s1_cycle_553.wav,5,0,normal,False,p7s1,553
cross_p7s1_cycle_555.wav,1,0,normal,False,p7s1,555
cross_p7s1_cycle_557.wav,2,0,normal,False,p7s1,557
cross_p7s1_cycle_559.wav,3,0,normal,False,p7s1,559
cross_p7s1_cycle_561.wav,4,0,normal,False,p7s1,561
cross_p7s1_cycle_563.wav,5,0,normal,False,p7s1,563
cross_p7s1_cycle_565.wav,1,0,normal,False,p7s1,565
cross_p7s1_cycle_567.wav,2,0,normal,False,p7s1,567
cross_p7s1_cycle_569.wav,3,0,normal,False,p7s1,569
cross_p7s1_cycle_571.wav,4,0,normal,False,p7s1,571
cross_p7s1_cycle_573.wav,5,0,normal,False,p7s1,573
cross_p7s1_cycle_575.wav,1,0,normal,False,p7s1,575
cross_p7s1_cycle_577.wav,2,0,normal,False,p7s1,577
cross_p7s1_cycle_581.wav,3,0,normal,False,p7s1,581
cross_p7s1_cycle_583.wav,4,0,normal,False,p7s1,583
cross_p7s1_cycle_585.wav,5,0,normal,False,p7s1,585
cross_p7s1_cycle_587.wav,1,0,normal,False,p7s1,587
cross_p7s1_cycle_589.wav,2,0,normal,False,p7s1,589
cross_p7s1_cycle_595.wav,3,0,normal,False,p7s1,595
cross_p7s1_cycle_597.wav,4,0,normal,False,p7s1,597
cross_p7s1_cycle_599.wav,5,0,normal,False,p7s1,599
cross_p7s1_cycle_601.wav,1,0,normal,False,p7s1,601
l6s9.95s10.1_P2S2Girders2H2300_cycle_064.wav,1,0,normal,False,P2S2Girders2H2300,64
l6s9.95s10.1_P2S2Girders2H2300_cycle_066.wav,2,0,normal,False,P2S2Girders2H2300,66
l6s9.95s10.1_P2S2Girders2H2300_cycle_068.wav,3,0,normal,False,P2S2Girders2H2300,68
l6s9.95s10.1_P2S2Girders2H2300_cycle_070.wav,4,0,normal,False,P2S2Girders2H2300,70
l6s9.95s10.1_P2S2Girders2H2300_cycle_072.wav,5,0,normal,False,P2S2Girders2H2300,72
l6s9.95s10.1_P2S2Girders2H2300_cycle_074.wav,1,0,normal,False,P2S2Girders2H2300,74
l6s9.95s10.1_P2S2Girders2H2300_cycle_076.wav,2,0,normal,False,P2S2Girders2H2300,76
l6s9.95s10.1_P2S2Girders2H2300_cycle_078.wav,3,0,normal,False,P2S2Girders2H2300,78
l6s9.95s10.1_P2S2Girders2H2300_cycle_080.wav,4,0,normal,False,P2S2Girders2H2300,80
l6s9.95s10.1_P2S2Girders2H2300_cycle_082.wav,5,0,normal,False,P2S2Girders2H2300,82
l6s9.95s10.1_P2S2Girders2H2300_cycle_084.wav,1,0,normal,False,P2S2Girders2H2300,84
l6s9.95s10.1_P2S2Girders2H2300_cycle_086.wav,2,0,normal,False,P2S2Girders2H2300,86
l6s9.95s10.1_P2S2Girders2H2300_cycle_088.wav,3,0,normal,False,P2S2Girders2H2300,88
l6s9.95s10.1_P2S2Girders2H2300_cycle_090.wav,4,0,normal,False,P2S2Girders2H2300,90
l6s9.95s10.1_P2S2Girders2H2300_cycle_092.wav,5,0,normal,False,P2S2Girders2H2300,92
l6s9.95s10.1_P2S2Girders2H2300_cycle_094.wav,1,0,normal,False,P2S2Girders2H2300,94
l6s9.95s10.1_P2S2Girders2H2300_cycle_096.wav,2,0,normal,False,P2S2Girders2H2300,96
l6s9.95s10.1_P2S2Girders2H2300_cycle_098.wav,3,0,normal,False,P2S2Girders2H2300,98
l6s9.95s10.1_P2S2Girders2H2300_cycle_100.wav,4,0,normal,False,P2S2Girders2H2300,100
l6s9.95s10.1_P2S2Girders2H2300_cycle_102.wav,5,0,normal,False,P2S2Girders2H2300,102
l6s9.95s10.1_P2S2Girders2H2300_cycle_104.wav,1,0,normal,False,P2S2Girders2H2300,104
l6s9.95s10.1_P2S2Girders2H2300_cycle_106.wav,2,0,normal,False,P2S2Girders2H2300,106
l6s9.95s10.1_P2S2Girders2H2300_cycle_108.wav,3,0,normal,False,P2S2Girders2H2300,108
l6s9.95s10.1_P2S2Girders2H2300_cycle_110.wav,4,0,normal,False,P2S2Girders2H2300,110
l6s9.95s10.1_P2S2Girders2H2300_cycle_112.wav,5,0,normal,False,P2S2Girders2H2300,112
l6s9.95s10.1_P2S2Girders2H2300_cycle_114.wav,1,0,normal,False,P2S2Girders2H2300,114
l6s9.95s10.1_P2S2Girders2H2300_cycle_116.wav,2,0,normal,False,P2S2Girders2H2300,116
l6s9.95s10.1_P2S2Girders2H2300_cycle_118.wav,3,0,normal,False,P2S2Girders2H2300,118
l6s9.95s10.1_P2S2Girders2H2300_cycle_120.wav,4,0,normal,False,P2S2Girders2H2300,120
l6s9.95s10.1_P2S2Girders2H2300_cycle_122.wav,5,0,normal,False,P2S2Girders2H2300,122
l6s9.95s10.1_P2S2Girders2H2300_cycle_124.wav,1,0,normal,False,P2S2Girders2H2300,124
l6s9.95s10.1_P2S2Girders2H2300_cycle_126.wav,2,0,normal,False,P2S2Girders2H2300,126
l6s9.95s10.1_P2S2Girders2H2300_cycle_128.wav,3,0,normal,False,P2S2Girders2H2300,128
l6s9.95s10.1_P2S2Girders2H2300_cycle_130.wav,4,0,normal,False,P2S2Girders2H2300,130
l6s9.95s10.1_P2S2Girders2H2300_cycle_132.wav,5,0,normal,False,P2S2Girders2H2300,132
l6s9.95s10.1_P2S2Girders2H2300_cycle_134.wav,1,0,normal,False,P2S2Girders2H2300,134
l6s9.95s10.1_P2S2Girders2H2300_cycle_136.wav,2,0,normal,False,P2S2Girders2H2300,136
l6s9.95s10.1_P2S2Girders2H2300_cycle_138.wav,3,0,normal,False,P2S2Girders2H2300,138
l6s9.95s10.1_P2S2Girders2H2300_cycle_140.wav,4,0,normal,False,P2S2Girders2H2300,140
l6s9.95s10.1_P2S2Girders2H2300_cycle_142.wav,5,0,normal,False,P2S2Girders2H2300,142
l6s9.95s10.1_P2S2Girders2H2300_cycle_144.wav,1,0,normal,False,P2S2Girders2H2300,144
l6s9.95s10.1_P2S2Girders2H2300_cycle_146.wav,2,0,normal,False,P2S2Girders2H2300,146
l6s9.95s10.1_P2S2Girders2H2300_cycle_148.wav,3,0,normal,False,P2S2Girders2H2300,148
l6s9.95s10.1_P2S2Girders2H2300_cycle_150.wav,4,0,normal,False,P2S2Girders2H2300,150
l6s9.95s10.1_P2S2Girders2H2300_cycle_152.wav,5,0,normal,False,P2S2Girders2H2300,152
l6s9.95s10.1_P2S2Girders2H2300_cycle_154.wav,1,0,normal,False,P2S2Girders2H2300,154
l6s9.95s10.1_P2S2Girders2H2300_cycle_156.wav,2,0,normal,False,P2S2Girders2H2300,156
l6s9.95s10.1_P2S2Girders2H2300_cycle_158.wav,3,0,normal,False,P2S2Girders2H2300,158
l6s9.95s10.1_P2S2Girders2H2300_cycle_160.wav,4,0,normal,False,P2S2Girders2H2300,160
l6s9.95s10.1_P2S2Girders2H2300_cycle_162.wav,5,0,normal,False,P2S2Girders2H2300,162
l6s9.95s10.1_P2S2Girders2H2300_cycle_164.wav,1,0,normal,False,P2S2Girders2H2300,164
l6s9.95s10.1_P2S2Girders2H2300_cycle_166.wav,2,0,normal,False,P2S2Girders2H2300,166
l6s9.95s10.1_P2S2Girders2H2300_cycle_168.wav,3,0,normal,False,P2S2Girders2H2300,168
l6s9.95s10.1_P2S2Girders2H2300_cycle_170.wav,4,0,normal,False,P2S2Girders2H2300,170
l6s9.95s10.1_P2S2Girders2H2300_cycle_174.wav,1,0,normal,False,P2S2Girders2H2300,174
l6s9.95s10.1_P2S2Girders2H2300_cycle_176.wav,2,0,normal,False,P2S2Girders2H2300,176
l6s9.95s10.1_P2S2Girders2H2300_cycle_178.wav,3,0,normal,False,P2S2Girders2H2300,178
cross_p6_failure__cycle_004.wav,1,0,normal,False,p6,4
cross_p6_failure__cycle_006.wav,2,0,normal,False,p6,6
cross_p6_failure__cycle_008.wav,3,0,normal,False,p6,8
cross_p6_failure__cycle_010.wav,4,0,normal,False,p6,10
cross_p6_failure__cycle_012.wav,5,0,normal,False,p6,12
cross_p6_failure__cycle_014.wav,1,0,normal,False,p6,14
cross_p6_failure__cycle_016.wav,2,0,normal,False,p6,16
cross_p6_failure__cycle_018.wav,3,0,normal,False,p6,18
cross_p6_failure__cycle_020.wav,4,0,normal,False,p6,20
cross_p6_failure__cycle_022.wav,5,0,normal,False,p6,22
cross_p6_failure__cycle_024.wav,1,0,normal,False,p6,24
cross_p6_failure__cycle_026.wav,2,0,normal,False,p6,26
cross_p6_failure__cycle_028.wav,3,0,normal,False,p6,28
cross_p6_failure__cycle_030.wav,4,0,normal,False,p6,30
cross_p6_failure__cycle_032.wav,5,0,normal,False,p6,32
cross_p6_failure__cycle_039.wav,1,0,normal,False,p6,39
cross_p6_failure__cycle_041.wav,2,0,normal,False,p6,41
cross_p6_failure__cycle_043.wav,3,0,normal,False,p6,43
cross_p6_failure__cycle_045.wav,4,0,normal,False,p6,45
cross_p6_failure__cycle_047.wav,5,0,normal,False,p6,47
cross_p6_failure__cycle_049.wav,1,0,normal,False,p6,49
cross_p6_failure__cycle_051.wav,2,0,normal,False,p6,51
cross_p6_failure__cycle_053.wav,3,0,normal,False,p6,53
cross_p6_failure__cycle_055.wav,4,0,normal,False,p6,55
cross_p6_failure__cycle_057.wav,5,0,normal,False,p6,57
cross_p6_failure__cycle_059.wav,1,0,normal,False,p6,59
cross_p6_failure__cycle_061.wav,2,0,normal,False,p6,61
cross_p6_failure__cycle_063.wav,3,0,normal,False,p6,63
cross_p6_failure__cycle_065.wav,4,0,normal,False,p6,65
cross_p6_failure__cycle_067.wav,5,0,normal,False,p6,67
cross_p6_failure__cycle_069.wav,1,0,normal,False,p6,69
cross_p6_failure__cycle_071.wav,2,0,normal,False,p6,71
cross_p6_failure__cycle_073.wav,3,0,normal,False,p6,73
cross_p6_failure__cycle_075.wav,4,0,normal,False,p6,75
cross_p6_failure__cycle_077.wav,5,0,normal,False,p6,77
cross_p6_failure__cycle_079.wav,1,0,normal,False,p6,79
cross_p6_failure__cycle_081.wav,2,0,normal,False,p6,81
cross_p6_failure__cycle_083.wav,3,0,normal,False,p6,83
cross_p6_failure__cycle_085.wav,4,0,normal,False,p6,85
cross_p6_failure__cycle_087.wav,5,0,normal,False,p6,87
cross_p6_failure__cycle_089.wav,1,0,normal,False,p6,89
cross_p6_failure__cycle_091.wav,2,0,normal,False,p6,91
cross_p6_failure__cycle_093.wav,3,0,normal,False,p6,93
cross_p6_failure__cycle_095.wav,4,0,normal,False,p6,95
cross_p6_failure__cycle_097.wav,5,0,normal,False,p6,97
cross_p6_failure__cycle_099.wav,1,0,normal,False,p6,99
cross_p6_failure__cycle_101.wav,2,0,normal,False,p6,101
P5_6_2S1JoiningH4000_cycle_001.wav,1,0,normal,False,P5_6_2S1JoiningH4000,1
P5_6_2S1JoiningH4000_cycle_003.wav,2,0,normal,False,P5_6_2S1JoiningH4000,3
P5_6_2S1JoiningH4000_cycle_005.wav,3,0,normal,False,P5_6_2S1JoiningH4000,5
P5_6_2S1JoiningH4000_cycle_007.wav,4,0,normal,False,P5_6_2S1JoiningH4000,7
P5_6_2S1JoiningH4000_cycle_009.wav,5,0,normal,False,P5_6_2S1JoiningH4000,9
P5_6_2S1JoiningH4000_cycle_011.wav,1,0,normal,False,P5_6_2S1JoiningH4000,11
P5_6_2S1JoiningH4000_cycle_013.wav,2,0,normal,False,P5_6_2S1JoiningH4000,13
